,id,title,company,location,posted_date,description,year,month,job_role,clean_description,skills
213,5587360619,Senior Machine Learning Engineer,Insight Global,"Bangalore, Karnataka",2026-01-16 09:55:45+00:00,"Seeking Immediate Joiners Required Skills & Experience Bachelor's or Master's degree in Computer Science, Engineering, or a related field Proven experience as a Machine Learning Engineer or similar role Hands on but can lead a 3-4 member team Proficiency in Python and experience with machine learning frameworks (e.g., TensorFlow, PyTorch). Experience with Generative AI (GenAI) and its applications Strong knowledge of React and front-end development Familiarity with Mega Cash and Cashing technol…",2026,1,Full Stack Developer,"seeking immediate joiners required skills experience bachelor s or master s degree in computer science, engineering, or a related field proven experience as a machine learning engineer or similar role hands on but can lead a 3 4 member team proficiency in python and experience with machine learning frameworks e g , tensorflow, pytorch experience with generative ai genai and its applications strong knowledge of react and front end development familiarity with mega cash and cashing technol","['python', 'react', 'machine learning', 'ai']"
214,5588855094,Senior Machine Learning Engineer,Quantiphi,"Delhi, India",2026-01-17 10:00:17+00:00,"Role: Senior Machine Learning Engineer Experience Level: 6 Years Work location: Delhi - Gurugram Role & Responsibilities: Developing high-level solution architectures and working with our offshore team of big-data engineers and decision science analysts to build, test and assess models that predict and optimize business outcomes based on client’s success criteria. Developing code and model building as per project requirements Develop sophisticated yet simple interpretations and communicate insi…",2026,1,Other,"role senior machine learning engineer experience level 6 years work location delhi gurugram role responsibilities developing high level solution architectures and working with our offshore team of big data engineers and decision science analysts to build, test and assess models that predict and optimize business outcomes based on client s success criteria developing code and model building as per project requirements develop sophisticated yet simple interpretations and communicate insi",['machine learning']
215,5583487739,Sr Machine Learning Engineer,TruMetric.AI,India,2026-01-14 09:14:40+00:00,"Senior Machine Learning Engineer About the Role We are looking for a Senior Machine Learning Engineer who can take business problems , design appropriate machine learning solutions, and make them work reliably in production environments . This role is ideal for someone who not only understands machine learning models, but also knows when and how ML should be applied , what trade-offs to make, and how to take ownership from problem understanding to production deployment . Beyond technical skills…",2026,1,Other,"senior machine learning engineer about the role we are looking for a senior machine learning engineer who can take business problems , design appropriate machine learning solutions, and make them work reliably in production environments this role is ideal for someone who not only understands machine learning models, but also knows when and how ml should be applied , what trade offs to make, and how to take ownership from problem understanding to production deployment beyond technical skills","['machine learning', 'ml']"
216,5558016258,Machine Learning Engineer (Neo4j),Circuitry.ai,"Hyderabad, Telangana",2025-12-28 10:05:29+00:00,"Position: Machine Learning Engineer – Graph AI/Neo4j Location: Hyderabad, India - Onsite - 5 days a week Experience: 2 years Employment Type: Full-time Position Overview: We are seeking a talented and experienced Machine Learning Engineer with a strong background in graph databases, particularly Neo4j, to join our dynamic team. The ideal candidate will be instrumental in developing and enhancing our knowledge bases and Retrieval-Augmented Generation (RAG) models, driving the accuracy and effici…",2025,12,Other,"position machine learning engineer graph ai neo4j location hyderabad, india onsite 5 days a week experience 2 years employment type full time position overview we are seeking a talented and experienced machine learning engineer with a strong background in graph databases, particularly neo4j, to join our dynamic team the ideal candidate will be instrumental in developing and enhancing our knowledge bases and retrieval augmented generation rag models, driving the accuracy and effici","['machine learning', 'ai']"
217,5587344475,Artificial Intelligence Engineer,Defitex Innovative Solutions,"Gurgaon, Haryana",2026-01-16 09:47:27+00:00,"Company Description Defitex Innovative Solutions is a leader in Workforce Management, Field Sales & Marketing, and Talent Acquisition. We enhance team performance through comprehensive Skill Development and Corporate Training Programs. Our services include Contract Staffing, Payroll Management, and tailored GTM Strategy support. Additionally, we utilize Data Analytics and Market Surveys to deliver valuable insights, while also offering Colleges & PDP Trainings to ensure workforce readiness. Def…",2026,1,Other,"company description defitex innovative solutions is a leader in workforce management, field sales marketing, and talent acquisition we enhance team performance through comprehensive skill development and corporate training programs our services include contract staffing, payroll management, and tailored gtm strategy support additionally, we utilize data analytics and market surveys to deliver valuable insights, while also offering colleges pdp trainings to ensure workforce readiness def",['ai']
218,5529805056,Artificial Intelligence Engineer,PERSPECTIV LABS,"Bangalore, Karnataka",2025-12-06 01:27:01+00:00,"Company Description PERSPECTIV LABS brings over 15 years of expertise in AI Computer Vision, Machine Learning, and 3D technologies. The company specializes in developing cutting-edge industrial and retail solutions powered by Computer Vision and Artificial Intelligence. PERSPECTIV LABS is committed to innovation, delivering impactful and transformative solutions for businesses. Our team thrives on solving complex challenges by leveraging advanced technology and specialized knowledge. Role Descr…",2025,12,Other,"company description perspectiv labs brings over 15 years of expertise in ai computer vision, machine learning, and 3d technologies the company specializes in developing cutting edge industrial and retail solutions powered by computer vision and artificial intelligence perspectiv labs is committed to innovation, delivering impactful and transformative solutions for businesses our team thrives on solving complex challenges by leveraging advanced technology and specialized knowledge role descr","['machine learning', 'ai']"
219,5469046452,Artificial Intelligence Engineer,Teradata,India,2025-10-29 11:07:53+00:00,"Our Company: At Teradata, we believe that people thrive when empowered with better information. That's why we built the most complete cloud analytics and data platform for AI. By delivering harmonized data, trusted AI, and faster innovation, we uplift and empower our customers-and our customers' customers-to make better, more confident decisions. The world's top companies across every major industry trust Teradata to improve business performance, enrich customer experiences, and fully integrate…",2025,10,Cloud Engineer,"our company at teradata, we believe that people thrive when empowered with better information that s why we built the most complete cloud analytics and data platform for ai by delivering harmonized data, trusted ai, and faster innovation, we uplift and empower our customers and our customers customers to make better, more confident decisions the world s top companies across every major industry trust teradata to improve business performance, enrich customer experiences, and fully integrate",['ai']
220,5560670676,Artificial Intelligence Engineer,Teradata,"Hyderabad, Telangana",2025-12-31 09:36:25+00:00,"Our Company: At Teradata, we believe that people thrive when empowered with better information. That's why we built the most complete cloud analytics and data platform for AI. By delivering harmonized data, trusted AI, and faster innovation, we uplift and empower our customers-and our customers' customers-to make better, more confident decisions. The world's top companies across every major industry trust Teradata to improve business performance, enrich customer experiences, and fully integrate…",2025,12,Cloud Engineer,"our company at teradata, we believe that people thrive when empowered with better information that s why we built the most complete cloud analytics and data platform for ai by delivering harmonized data, trusted ai, and faster innovation, we uplift and empower our customers and our customers customers to make better, more confident decisions the world s top companies across every major industry trust teradata to improve business performance, enrich customer experiences, and fully integrate",['ai']
221,5578963814,Artificial Intelligence Engineer,AS Technology Corporation,India,2026-01-11 08:56:00+00:00,"Need 5 years Experienced Gen AI engineer who can work independently and drive internal use cases The candidate must have the experience of working on Gen AI products which have moved to production environment. Self-motivated , good in communication and a strong system integration knowledge is required. Should know AWS ecosystem very well and capable to work with all versions of LLM's. the candidate should have strong software Engineering background with experience in working on large systems. K…",2026,1,Cloud Engineer,"need 5 years experienced gen ai engineer who can work independently and drive internal use cases the candidate must have the experience of working on gen ai products which have moved to production environment self motivated , good in communication and a strong system integration knowledge is required should know aws ecosystem very well and capable to work with all versions of llm s the candidate should have strong software engineering background with experience in working on large systems k","['aws', 'ai']"
222,5581642084,Artificial Intelligence Engineer,Magpii Innovations,"Trivandrum, Thiruvananthapuram",2026-01-13 09:01:49+00:00,"Role: Vision Analytics AI Engineer Location: Technopark, TVM Role: Lead AI Engineer (6–10 Years) | Senior AI Engineer (3–6 Years) About the Role We are seeking a specialized AI Engineer to lead the development of our next-generation Vision Analytics platform. You will be responsible for building intelligent systems that can ""see,"" ""understand,"" and ""reason"" about visual data. This role requires a unique blend of traditional Computer Vision expertise and cutting-edge Generative AI (Multi-modal L…",2026,1,Other,"role vision analytics ai engineer location technopark, tvm role lead ai engineer 6 10 years senior ai engineer 3 6 years about the role we are seeking a specialized ai engineer to lead the development of our next generation vision analytics platform you will be responsible for building intelligent systems that can see, understand, and reason about visual data this role requires a unique blend of traditional computer vision expertise and cutting edge generative ai multi modal l",['ai']
223,5588829827,Artificial Intelligence Engineer,Info Way Solutions,"Hyderabad, Telangana",2026-01-17 09:51:34+00:00,"JD: · Strong AI Foundry, Agentic AI knowledge and experience · Experience with ML libraries (scikit-learn, TensorFlow, PyTorch, ML.NET, Azure ML, etc.). · Understanding of machine learning lifecycle: data prep → training → evaluation → deployment. · Knowledge of statistical methods, model validation, and experiment design. · Familiarity with cloud data services (Azure Data Factory, Synapse, Databricks, AWS Glue, GCP BigQuery). · Ability to design clean, maintainable data structures and pipeline…",2026,1,Cloud Engineer,"jd strong ai foundry, agentic ai knowledge and experience experience with ml libraries scikit learn, tensorflow, pytorch, ml net, azure ml, etc understanding of machine learning lifecycle data prep training evaluation deployment knowledge of statistical methods, model validation, and experiment design familiarity with cloud data services azure data factory, synapse, databricks, aws glue, gcp bigquery ability to design clean, maintainable data structures and pipeline","['aws', 'machine learning', 'ai', 'ml']"
224,5553091766,Artificial Intelligence Engineer,TIGI HR,"Gujarat, India",2025-12-23 23:58:02+00:00,"Looking for an experienced and forward-thinking AI Engineer to help shape and scale our AI Agent Framework. This is a hands-on engineering role focused on building intelligent, modular agent systems that can reason, plan, and interact autonomously in real-world applications. You will work alongside a highly collaborative team to develop systems that leverage LLMs, contextual memory, and tool integration—delivering AI-native applications, not just traditional ML pipelines. Key Responsibilities A…",2025,12,Other,"looking for an experienced and forward thinking ai engineer to help shape and scale our ai agent framework this is a hands on engineering role focused on building intelligent, modular agent systems that can reason, plan, and interact autonomously in real world applications you will work alongside a highly collaborative team to develop systems that leverage llms, contextual memory, and tool integration delivering ai native applications, not just traditional ml pipelines  a","['ai', 'ml']"
225,5551665111,Artificial Intelligence Engineer,Trust3 AI,India,2025-12-22 12:07:42+00:00,"About the Company Trust3 AI is an AI platform offered by Privacera. The flagship product Trust3 IQ is the Universal Context Engine that makes AI agents enterprise-grade by creating, serving, and continuously improving canonical business context and governance for downstream agents. Trust3 IQ supplies semantically rich, audited context to agents via the Model Context Protocol (MCP), enforces governance at runtime (with integration with Privacera’s access governance), and measures agent trust and…",2025,12,Other,"about the company trust3 ai is an ai platform offered by privacera the flagship product trust3 iq is the universal context engine that makes ai agents enterprise grade by creating, serving, and continuously improving canonical business context and governance for downstream agents trust3 iq supplies semantically rich, audited context to agents via the model context protocol mcp , enforces governance at runtime with integration with privacera s access governance , and measures agent trust and",['ai']
226,5558016255,Artificial Intelligence Engineer,HabileLabs,India,2025-12-28 10:05:29+00:00,"Job Description: AI Engineer Position Title: AI Engineer Experience Level: 3–5 years Employment Type: Full-time Department: Engineering Location: Gurgaon. CTC: 12 to 15 LPA Required Qualifications Technical Expertise 3–5 years of professional experience in AI/ML engineering, with focus on LLM-based applications or agentic systems Deep proficiency in Python and hands-on experience with AI/ML frameworks (LangChain, Hugging Face, PyTorch, TensorFlow) Proven experience building or optimizing Retrie…",2025,12,Python Developer,"job description ai engineer position title ai engineer experience level 3 5 years employment type full time department engineering location gurgaon ctc 12 to 15 lpa required qualifications technical expertise 3 5 years of professional experience in ai ml engineering, with focus on llm based applications or agentic systems deep proficiency in python and hands on experience with ai ml frameworks langchain, hugging face, pytorch, tensorflow proven experience building or optimizing retrie","['python', 'ai', 'ml']"
227,5465731781,Artificial Intelligence Engineer,Productist.AI,"Thane, Maharashtra",2025-10-27 09:05:51+00:00,"About the Role We are seeking a highly specialized and results-driven AI Automation Engineer to join our fast-moving team. You will be the architect of our internal and client-facing workflows, leveraging a powerful stack of no-code/low-code tools and custom code to eliminate manual work, integrate core business systems, and implement intelligent AI agents. This is a high-impact role for an expert who can not only build but also design highly reliable, scalable, and complex automated systems. W…",2025,10,Other,"about the role we are seeking a highly specialized and results driven ai automation engineer to join our fast moving team you will be the architect of our internal and client facing workflows, leveraging a powerful stack of no code low code tools and custom code to eliminate manual work, integrate core business systems, and implement intelligent ai agents this is a high impact role for an expert who can not only build but also design highly reliable, scalable, and complex automated systems w",['ai']
228,5587344897,Artificial Intelligence Engineer,Rakuten Symphony,"Bangalore, Karnataka",2026-01-16 09:47:52+00:00,"Job Title: Senior AI/ML Engineer (Generative AI & ML Ops) Minimum 5 to 8 years of experience in AI/ML development. Please note – This role required F2F interview in Bangalore office. Location: Bangalore, Hybrid Why should you choose us? Rakuten Symphony is a Rakuten Group company, that provides global B2B services for the mobile telco industry and enables next-generation, cloud-based, international mobile services. Building on the technology Rakuten used to launch Japan’s newest mobile network,…",2026,1,Cloud Engineer,"job title senior ai ml engineer generative ai ml ops minimum 5 to 8 years of experience in ai ml development please note this role required f2f interview in bangalore office location bangalore, hybrid why should you choose us rakuten symphony is a rakuten group company, that provides global b2b services for the mobile telco industry and enables next generation, cloud based, international mobile services building on the technology rakuten used to launch japan s newest mobile network,","['ai', 'ml']"
229,5590141035,Artificial Intelligence Engineer,Hyqoo,"Chennai, Tamil Nadu",2026-01-18 10:52:07+00:00,"Title - AI Engineer Type - Contract Location - Hybrid, Chennai Roles and Responsibilities: Architect and implement end-to-end full-stack solutions for Agentic AI applications that integrate real-time and historical data to facilitate autonomous decision-making. Design, develop, and deploy intelligent agents using frameworks such as LangChain and LangGraph , leveraging large language models (LLMs) for document authoring, semantic search, and recommendation systems. Build scalable, secure, and co…",2026,1,Other,"title ai engineer type contract location hybrid, chennai roles and responsibilities architect and implement end to end full stack solutions for agentic ai applications that integrate real time and historical data to facilitate autonomous decision making design, develop, and deploy intelligent agents using frameworks such as langchain and langgraph , leveraging large language models llms for document authoring, semantic search, and recommendation systems build scalable, secure, and co",['ai']
230,5590150597,Artificial Intelligence Engineer,C5i,"Bangalore, Karnataka",2026-01-18 10:55:44+00:00,"Key Responsibilities: Design and implement AI models and algorithms to address business challenges and opportunities. Collaborate with cross-functional teams (including data scientists, software engineers, and product managers) to integrate AI solutions into our products and services. Conduct data collection, preprocessing, and analysis to ensure the quality and integrity of data used in AI models. Stay up to date with the latest AI trends, tools, and best practices to continuously improve our …",2026,1,Other," design and implement ai models and algorithms to address business challenges and opportunities collaborate with cross functional teams including data scientists, software engineers, and product managers to integrate ai solutions into our products and services conduct data collection, preprocessing, and analysis to ensure the quality and integrity of data used in ai models stay up to date with the latest ai trends, tools, and best practices to continuously improve our",['ai']
231,5581642173,Artificial Intelligence Engineer,Awign Expert,India,2026-01-13 09:01:51+00:00,"Role Overview: We’re seeking an AI/ML Engineer to explore, evaluate, and optimize open-source models for multimodal classification and annotation tasks. You’ll work across the full lifecycle – from model exploration and fine-tuning to optimizing inference pipelines and integrating with Meeami’s data platform. This role is ideal for someone passionate about applied machine learning – eager to experiment with emerging architectures, improve model performance, and bring AI capabilities into produc…",2026,1,Other,"role overview we re seeking an ai ml engineer to explore, evaluate, and optimize open source models for multimodal classification and annotation tasks you ll work across the full lifecycle from model exploration and fine tuning to optimizing inference pipelines and integrating with meeami s data platform this role is ideal for someone passionate about applied machine learning eager to experiment with emerging architectures, improve model performance, and bring ai capabilities into produc","['machine learning', 'ai', 'ml']"
233,5532095958,Artificial Intelligence Engineer,Insight Global,"Hyderabad, Telangana",2025-12-07 10:23:28+00:00,"Job Description Designs, builds, and configures Copilot agents using Microsoft Copilot Studio. Focuses on implementing conversational logic, prompt flows, and integrating agents with data sources and automation workflows. Works closely with the AI Architect and Power Automate Engineer to ensure agents are scalable, secure, and aligned with business needs. Core Responsibilities: o Configure agent dialogs, triggers, and actions in Copilot Studio o Implement prompt engineering and context handling…",2025,12,Other,"job description designs, builds, and configures copilot agents using microsoft copilot studio focuses on implementing conversational logic, prompt flows, and integrating agents with data sources and automation workflows works closely with the ai architect and power automate engineer to ensure agents are scalable, secure, and aligned with business needs core responsibilities o configure agent dialogs, triggers, and actions in copilot studio o implement prompt engineering and context handling",['ai']
234,5588830284,Artificial Intelligence Engineer,Seceon Inc.,India,2026-01-17 09:52:54+00:00,"Job Title: AI/ML Engineer | Join the Future of Cybersecurity Number of Openings: 10 Job Type: Full-Time Location: Varanshi At Seceon Inc , we’re building next-generation AI-driven cybersecurity platforms that protect enterprises at scale. If you’re passionate about Artificial Intelligence, Machine Learning, and real-world security impact , we’d love to hear from you. Role: AI / ML Engineer You’ll work on advanced AI/ML models powering our Unified AI-SIEM & SOC platform—turning massive security …",2026,1,Other,"job title ai ml engineer join the future of cybersecurity number of openings 10 job type full time location varanshi at seceon inc , we re building next generation ai driven cybersecurity platforms that protect enterprises at scale if you re passionate about artificial intelligence, machine learning, and real world security impact , we d love to hear from you role ai ml engineer you ll work on advanced ai ml models powering our unified ai siem soc platform turning massive security","['machine learning', 'ai', 'ml']"
235,5578965185,Artificial Intelligence Engineer,Solytics Partners,"Pune, Maharashtra",2026-01-11 08:57:23+00:00,"Company Profile: Solytics Partners is a Global Analytics firm, recognized with multiple industry awards for innovation and excellence. Our team comprises experts with deep knowledge in risk, analytics, AI/ML, AML/FCC, and fraud. By converging this expertise with cutting-edge technologies like AI, Machine Learning, Generative AI, and Large Language Models (LLMs), we deliver powerful automated platforms and incisive point solutions. Our offerings enable clients to streamline and future-proof thei…",2026,1,Other,"company profile solytics partners is a global analytics firm, recognized with multiple industry awards for innovation and excellence our team comprises experts with deep knowledge in risk, analytics, ai ml, aml fcc, and fraud by converging this expertise with cutting edge technologies like ai, machine learning, generative ai, and large language models llms , we deliver powerful automated platforms and incisive point solutions our offerings enable clients to streamline and future proof thei","['machine learning', 'ai', 'ml']"
236,5541818253,Artificial Intelligence Engineer,SAACH Travel Technologies,"Mumbai, Maharashtra",2025-12-14 10:19:02+00:00,"Hiring: AI Product Engineer (Applied AI  Software Development  LLM Integration) Location: Remote Experience: 3-5 years We are looking for a hands-on AI Product Engineer to help accelerate our engineering productivity, automate workflows, and integrate cutting-edge AI capabilities into our product. This role is practical and implementation-focused —ideal for someone who loves building tools, automating processes, and shipping AI-powered features. ⭐ What You’ll Work On 1. Developer Productivity &…",2025,12,Other,"hiring ai product engineer applied ai software development llm integration location remote experience 3 5 years we are looking for a hands on ai product engineer to help accelerate our engineering productivity, automate workflows, and integrate cutting edge ai capabilities into our product this role is practical and implementation focused ideal for someone who loves building tools, automating processes, and shipping ai powered features what you ll work on 1 developer productivity",['ai']
238,5560708837,Artificial Intelligence Engineer,ProductSquads,"Ahmedabad, Gujarat",2025-12-31 10:31:40+00:00,"About the Role We are looking for a skilled AI/ML professional to develop, implement, and optimize machine learning models and AI solutions. The role involves data analysis, model training, and integrating AI into real world applications to solve complex business problems efficiently. The role involves data analysis, model training, and integrating AI into real world applications to solve complex business problems efficiently. Responsibilities Architect and implement advanced AI solutions lever…",2025,12,Other,"about the role we are looking for a skilled ai ml professional to develop, implement, and optimize machine learning models and ai solutions the role involves data analysis, model training, and integrating ai into real world applications to solve complex business problems efficiently the role involves data analysis, model training, and integrating ai into real world applications to solve complex business problems efficiently responsibilities architect and implement advanced ai solutions lever","['machine learning', 'ai', 'ml']"
239,5551669806,Artificial Intelligence Engineer,Trust3 AI,"Pune, Maharashtra",2025-12-22 12:17:49+00:00,"About the Company Trust3 AI is an AI platform offered by Privacera. The flagship product Trust3 IQ is the Universal Context Engine that makes AI agents enterprise-grade by creating, serving, and continuously improving canonical business context and governance for downstream agents. Trust3 IQ supplies semantically rich, audited context to agents via the Model Context Protocol (MCP), enforces governance at runtime (with integration with Privacera’s access governance), and measures agent trust and…",2025,12,Other,"about the company trust3 ai is an ai platform offered by privacera the flagship product trust3 iq is the universal context engine that makes ai agents enterprise grade by creating, serving, and continuously improving canonical business context and governance for downstream agents trust3 iq supplies semantically rich, audited context to agents via the model context protocol mcp , enforces governance at runtime with integration with privacera s access governance , and measures agent trust and",['ai']
240,5583490682,Artificial Intelligence Engineer,Capgemini Engineering,India,2026-01-14 09:16:41+00:00,"About the Company : Capgemini Engineering is a global leader in engineering and R&D services, specializing in innovation and technology solutions across various industries. We are seeking a versatile and innovative AI Engineer to join our team in building intelligent, GPT-powered applications and systems. This role involves designing and implementing AI-driven solutions across the stack—from model integration and data processing to user-facing features. The ideal candidate is passionate about a…",2026,1,Other,"about the company capgemini engineering is a global leader in engineering and r d services, specializing in innovation and technology solutions across various industries we are seeking a versatile and innovative ai engineer to join our team in building intelligent, gpt powered applications and systems this role involves designing and implementing ai driven solutions across the stack from model integration and data processing to user facing features the ideal candidate is passionate about a",['ai']
241,5590150665,Artificial Intelligence Engineer,Ubique Systems,"Maharashtra, India",2026-01-18 10:55:51+00:00,"Role: AI Senior Lead/ Architect Experience: 8 Years Location: Location: Kolkata, Mumbai, NCR, Bangalore, Chennai, Hyderabad Notice Period: Immediate Joiners Only Roles and Responsibilities · 8 years of experience in software engineering, with at least 3 years in a technical leadership or architect role. · Proven hands-on expertise in AI agent development (LLMs, prompt engineering, agent orchestration) and cloud data engineering (Snowflake, ELT pipelines). · Deep experience with Google Cloud Pla…",2026,1,Cloud Engineer,"role ai senior lead architect experience 8 years location location kolkata, mumbai, ncr, bangalore, chennai, hyderabad notice period immediate joiners only roles and responsibilities 8 years of experience in software engineering, with at least 3 years in a technical leadership or architect role proven hands on expertise in ai agent development llms, prompt engineering, agent orchestration and cloud data engineering snowflake, elt pipelines deep experience with google cloud pla",['ai']
242,5591031146,Artificial Intelligence Engineer,Discoveries Quintessential,"Bangalore, Karnataka",2026-01-19 10:09:49+00:00,"Job Title: AI/ML Engineer Location: Bengaluru (Onsite) Employment Type: Full-Time Experience: 1–3 years (exceptional freshers may apply) Reporting To: Head of AI About Company: We are redefining how India’s industrial and EPC sectors buy, build, and scale . We develop AI systems that understand the language of engineering projects—automating BOQ processing, vendor discovery, cost estimation, and more. Our mission is clear: make procurement faster, smarter, and more profitable through intelligen…",2026,1,Other,"job title ai ml engineer location bengaluru onsite employment type full time experience 1 3 years exceptional freshers may apply reporting to head of ai about company we are redefining how india s industrial and epc sectors buy, build, and scale we develop ai systems that understand the language of engineering projects automating boq processing, vendor discovery, cost estimation, and more our mission is clear make procurement faster, smarter, and more profitable through intelligen","['ai', 'ml']"
243,5587679102,Artificial Intelligence Engineer,Hireginie,"Noida, Ghaziabad",2026-01-16 15:37:54+00:00,"AI Agent Product Manager About Our Client: Our client is a business services organization that leverages AI and digital tools, along with human resources, to support customer-facing and operational activities. The company works with organizations across sectors and provides assistance in communication, sales support, and service operations, focusing on improving efficiency and scalability. Job Description: AI Agent Product Manager Location: Sec 3, Noida Experience: 2-5 years Qualification: Bach…",2026,1,Other,"ai agent product manager about our client our client is a business services organization that leverages ai and digital tools, along with human resources, to support customer facing and operational activities the company works with organizations across sectors and provides assistance in communication, sales support, and service operations, focusing on improving efficiency and scalability job description ai agent product manager location sec 3, noida experience 2 5 years qualification bach",['ai']
244,5573051314,Artificial Intelligence Engineer,HEAPS.ai,"Bangalore, Karnataka",2026-01-08 09:41:55+00:00,"Company Description HEAPS is one of the fastest growing health tech start-ups in India today. With more than 5 million patient interactions till date, Heaps is revolutionising how insurers, doctors and patients experience health care. We are building an AI driven end-to-end care management platform which coordinates, tracks and monitors the health of the patient empowering them with the right information to take right decisions at the right time about their health. Heaps is backed by marquee in…",2026,1,Other,"company description heaps is one of the fastest growing health tech start ups in india today with more than 5 million patient interactions till date, heaps is revolutionising how insurers, doctors and patients experience health care we are building an ai driven end to end care management platform which coordinates, tracks and monitors the health of the patient empowering them with the right information to take right decisions at the right time about their health heaps is backed by marquee in",['ai']
245,5588830289,Artificial Intelligence Engineer,Anblicks,"Hyderabad, Telangana",2026-01-17 09:52:54+00:00,"About Anblicks : Anblicks is Data and AI Company – We bring value to your data. Anblicks is a Data and AI company, specializing in data modernization and transformation, that helps organizations across industries make decisions better, faster, and at scale. Enabling Enterprises with Data-Driven Decision Making. Since 2004, Anblicks has been enabling customers across the globe, with their digital transformation journey. Anblicks is headquartered in Addison, Texas, and employs more than 550 techn…",2026,1,Other,"about anblicks anblicks is data and ai company we bring value to your data anblicks is a data and ai company, specializing in data modernization and transformation, that helps organizations across industries make decisions better, faster, and at scale enabling enterprises with data driven decision making since 2004, anblicks has been enabling customers across the globe, with their digital transformation journey anblicks is headquartered in addison, texas, and employs more than 550 techn",['ai']
246,5553871583,Artificial Intelligence Engineer,HabileLabs,"Jaipur, Rajasthan",2025-12-24 10:17:45+00:00,"Job Description: AI Engineer Position Title: AI Engineer Experience Level: 4–6 years Employment Type: Full-time Department: Engineering Location: Jaipur, Gurgaon. Required Qualifications Technical Expertise 4–6 years of professional experience in AI/ML engineering, with focus on LLM-based applications or agentic systems Deep proficiency in Python and hands-on experience with AI/ML frameworks (LangChain, Hugging Face, PyTorch, TensorFlow) Proven experience building or optimizing Retrieval-Augmen…",2025,12,Python Developer,"job description ai engineer position title ai engineer experience level 4 6 years employment type full time department engineering location jaipur, gurgaon required qualifications technical expertise 4 6 years of professional experience in ai ml engineering, with focus on llm based applications or agentic systems deep proficiency in python and hands on experience with ai ml frameworks langchain, hugging face, pytorch, tensorflow proven experience building or optimizing retrieval augmen","['python', 'ai', 'ml']"
248,5575164931,Artificial Intelligence Engineer,KANINI,"Pune, Maharashtra",2026-01-09 08:22:13+00:00,"AI Developer About the Role At KANINI , we’re committed to building an environment where people can bring their best selves to work. As an AI Developer , you will design and implement cutting-edge AI solutions that power intelligent applications across industries like Healthcare, BFSI, and Retail . This role combines deep technical expertise in LLMs, RAG pipelines, and agentic AI with strong collaboration skills to deliver scalable, production-ready systems that drive business impact. What You’…",2026,1,Other,"ai developer about the role at kanini , we re committed to building an environment where people can bring their best selves to work as an ai developer , you will design and implement cutting edge ai solutions that power intelligent applications across industries like healthcare, bfsi, and retail this role combines deep technical expertise in llms, rag pipelines, and agentic ai with strong collaboration skills to deliver scalable, production ready systems that drive business impact what you",['ai']
249,5575164781,Artificial Intelligence Engineer,Arrakis Traders Private Limited,India,2026-01-09 08:21:59+00:00,"As an AI Engineer Intern , you will work directly with the founder to design, build, and deploy AI-powered tools that small and mid-sized businesses can use immediately—without needing technical teams. You will: Build real workflows Connect AI models to real data Ship tools that save time, money, and manpower 1. AI Automation for Businesses Lead qualification bots (WhatsApp, email, web forms) Automated follow-ups & reminders AI-powered customer support (regional language friendly) Invoice readi…",2026,1,Other,"as an ai engineer intern , you will work directly with the founder to design, build, and deploy ai powered tools that small and mid sized businesses can use immediately without needing technical teams you will build real workflows connect ai models to real data ship tools that save time, money, and manpower 1 ai automation for businesses lead qualification bots whatsapp, email, web forms automated follow ups reminders ai powered customer support regional language friendly invoice readi",['ai']
250,5561949628,Artificial Intelligence Engineer,Fermi AI,"Bangalore, Karnataka",2026-01-01 08:42:01+00:00,"Role Overview We’re hiring an AI Engineer who is a problem-solver first : someone who can ship , debug , and iterate fast . You’ll help build the core AI workflows powering our tutoring product—especially agentic tutoring systems —and harden them into production-grade , scalable , observable systems. This role is intentionally not for everyone. If you want tight scope, predictable tasks, or “only research / only backend,” this won’t fit. If you like building real systems end-to-end and seeing y…",2026,1,Other,"role overview we re hiring an ai engineer who is a problem solver first someone who can ship , debug , and iterate fast you ll help build the core ai workflows powering our tutoring product especially agentic tutoring systems and harden them into production grade , scalable , observable systems this role is intentionally not for everyone if you want tight scope, predictable tasks, or only research only backend, this won t fit if you like building real systems end to end and seeing y",['ai']
251,5583491000,Artificial Intelligence Engineer,InvokHR Solutions,India,2026-01-14 09:16:52+00:00,"We are hiring for Python Developer-AI Engineer role We are hiring for our esteemed client, a leading organization that is Canada’s largest provider of property and casualty insurance, serving millions of individual and business customers. The company operates through a strong portfolio of trusted brands across Canada, the U.S., and select international markets, with a strong focus on customer-centric, data-driven insurance solutions. Required Skills Proficient in AWS services such as Step funct…",2026,1,Cloud Engineer,"we are hiring for python developer ai engineer role we are hiring for our esteemed client, a leading organization that is canada s largest provider of property and casualty insurance, serving millions of individual and business customers the company operates through a strong portfolio of trusted brands across canada, the u s , and select international markets, with a strong focus on customer centric, data driven insurance solutions required skills proficient in aws services such as step funct","['python', 'aws', 'ai']"
